index,unused_border,ellipse_similar_center_dist,ellipse_similar_axis_dist,ellipse_similar_angle_dist,ellipse_max_iter,ellipse_line_fitting_area,canny_quantile_2,canny_quantile_1,blur_k_size,num_data,duration_mean,hd_mean,hd_std,dice_mean,dice_std,diff_mean,diff_std,adiff_mean,adiff_std
627,5,20,20,0.17453292519943295,1000,7,0.95,0.7,17,100,0.055470092999748886,4.844553523255684,0.6032748676769552,0.8798380310941663,0.1321023080766005,-3.5309135294998497,21.50904524072497,18.630052988457138,18.630052988457138
672,5,10,10,0.17453292519943295,1000,7,0.9,0.8,17,100,0.05775448299944401,4.881203179268466,0.6770819166973876,0.8555925643417561,0.16425031701603796,-0.6967955334493857,26.977956388928988,22.192005708400924,22.192005708400924
815,5,20,20,0.3490658503988659,10000,15,0.9,0.9,17,100,0.2542317389999516,4.696834182907836,0.5683119237667136,0.90546498705668,0.08900604614346319,0.5607365523131357,15.044060563611078,12.130226621674867,12.130226621674867
487,5,20,20,0.3490658503988659,1000,7,0.9,0.9,11,100,0.06366110300063156,4.798907307989623,0.5864536883760694,0.898225309512287,0.09020521278108565,-2.9109461950848607,19.74700109242469,17.390598529335893,17.390598529335893
70,5,10,20,0.3490658503988659,10000,7,0.95,0.7,5,100,1.0393914380006026,4.967793966034856,0.6203803908255723,0.8240929962564308,0.1633934100380141,-7.5876883204840935,30.000115954517216,25.28214158981849,25.28214158981849
91,5,20,20,0.17453292519943295,10000,15,0.95,0.7,5,100,1.2875910529994872,5.229452294957758,0.6612115408693497,0.7825958980498465,0.12737963045514375,-14.37145887501429,31.343254165776056,24.33028332862277,24.33028332862277
695,5,20,20,0.3490658503988659,10000,7,0.9,0.8,17,100,0.2999904999998398,4.71221654085827,0.5817209508938226,0.9159984257434793,0.07514621977247066,0.7904756940228153,11.772414483589321,9.51465173368897,9.51465173368897
133,5,20,10,0.3490658503988659,5000,15,0.9,0.8,5,100,0.6611783629993443,5.386841694828447,0.6046424395081117,0.7173794503507983,0.16921164891937243,-10.906857748976066,39.21334689749374,27.43215497307658,27.43215497307658
153,5,20,10,0.17453292519943295,5000,7,0.95,0.8,5,100,0.47589104100014085,5.141430812230031,0.5371917279495484,0.8023896875475428,0.160922593793914,-12.985312062246084,34.99960905427835,29.083300949310036,29.083300949310036
39,5,20,20,0.3490658503988659,5000,15,0.9,0.7,5,100,0.7848436689993832,5.287858816285876,0.6344878942161151,0.745224787243489,0.150098948418226,-12.587367036383661,37.121047383597066,27.719208224419322,27.719208224419322
787,5,20,20,0.17453292519943295,10000,7,0.9,0.9,17,100,0.29391638400033115,4.785347608502432,0.5508929993816687,0.9031757678815627,0.09388688165744918,0.3758029964728414,15.189152185465522,12.302866195189072,12.302866195189072
